idx,name,census_type,census_type_value,pct_category,pct,LI_greater_than_MC,Pct_LowIncome_less_than_60K,Pct_MiddleClass_60K_to_150K,Pct_Over_150K,POINT_X,POINT_Y,Assessed_Value_Sum,Avg_Assessed_Value
504,Tipaskan,c2016_Less_than_30K,163,Pct_less_than_30k,0.2383041,1,0.5365497,0.4108187,0.0526316,-113.4579015,53.46186194,210648000,253792.7711
505,Tipaskan,c2016_30K_to_60K,204,Pct_30K_to_60K,0.2982456,1,0.5365497,0.4108187,0.0526316,-113.4579015,53.46186194,210648000,253792.7711
506,Tipaskan,c2016_60K_to_100K,184,Pct_60K_to_100K,0.2690058,1,0.5365497,0.4108187,0.0526316,-113.4579015,53.46186194,210648000,253792.7711
507,Tipaskan,c2016_100K_to_125K,54,Pct_100K_to_125K,0.0789474,1,0.5365497,0.4108187,0.0526316,-113.4579015,53.46186194,210648000,253792.7711
508,Tipaskan,c2016_125K_to_150K,43,Pct_125K_150K,0.0628655,1,0.5365497,0.4108187,0.0526316,-113.4579015,53.46186194,210648000,253792.7711
509,Tipaskan,c2016_150K_to_200K,18,Pct_150K_to_200K,0.0263158,1,0.5365497,0.4108187,0.0526316,-113.4579015,53.46186194,210648000,253792.7711
510,Tipaskan,c2016_200K_to_250K,9,Pct_200K_to_250K,0.0131579,1,0.5365497,0.4108187,0.0526316,-113.4579015,53.46186194,210648000,253792.7711
511,Tipaskan,c2016_250K_or_more,9,Pct_250K_or_more,0.0131579,1,0.5365497,0.4108187,0.0526316,-113.4579015,53.46186194,210648000,253792.7711
512,Westbrook Estates,c2016_Less_than_30K,17,Pct_less_than_30k,0.0913979,0,0.2580645,0.2956989,0.4462366,-113.546124,53.46860773,357943500,1059004.438
513,Westbrook Estates,c2016_30K_to_60K,31,Pct_30K_to_60K,0.1666667,0,0.2580645,0.2956989,0.4462366,-113.546124,53.46860773,357943500,1059004.438
514,Westbrook Estates,c2016_60K_to_100K,32,Pct_60K_to_100K,0.172043,0,0.2580645,0.2956989,0.4462366,-113.546124,53.46860773,357943500,1059004.438
515,Westbrook Estates,c2016_100K_to_125K,12,Pct_100K_to_125K,0.0645161,0,0.2580645,0.2956989,0.4462366,-113.546124,53.46860773,357943500,1059004.438
516,Westbrook Estates,c2016_125K_to_150K,11,Pct_125K_150K,0.0591398,0,0.2580645,0.2956989,0.4462366,-113.546124,53.46860773,357943500,1059004.438
517,Westbrook Estates,c2016_150K_to_200K,16,Pct_150K_to_200K,0.0860215,0,0.2580645,0.2956989,0.4462366,-113.546124,53.46860773,357943500,1059004.438
518,Westbrook Estates,c2016_200K_to_250K,18,Pct_200K_to_250K,0.0967742,0,0.2580645,0.2956989,0.4462366,-113.546124,53.46860773,357943500,1059004.438
519,Westbrook Estates,c2016_250K_or_more,49,Pct_250K_or_more,0.2634408,0,0.2580645,0.2956989,0.4462366,-113.546124,53.46860773,357943500,1059004.438
520,Mayfield,c2016_Less_than_30K,46,Pct_less_than_30k,0.1345029,0,0.4561403,0.4561403,0.0877193,-113.5981999,53.5548276,257112500,294179.0618
521,Mayfield,c2016_30K_to_60K,110,Pct_30K_to_60K,0.3216374,0,0.4561403,0.4561403,0.0877193,-113.5981999,53.5548276,257112500,294179.0618
522,Mayfield,c2016_60K_to_100K,90,Pct_60K_to_100K,0.2631579,0,0.4561403,0.4561403,0.0877193,-113.5981999,53.5548276,257112500,294179.0618
523,Mayfield,c2016_100K_to_125K,39,Pct_100K_to_125K,0.1140351,0,0.4561403,0.4561403,0.0877193,-113.5981999,53.5548276,257112500,294179.0618
524,Mayfield,c2016_125K_to_150K,27,Pct_125K_150K,0.0789474,0,0.4561403,0.4561403,0.0877193,-113.5981999,53.5548276,257112500,294179.0618
525,Mayfield,c2016_150K_to_200K,16,Pct_150K_to_200K,0.0467836,0,0.4561403,0.4561403,0.0877193,-113.5981999,53.5548276,257112500,294179.0618
526,Mayfield,c2016_200K_to_250K,10,Pct_200K_to_250K,0.0292398,0,0.4561403,0.4561403,0.0877193,-113.5981999,53.5548276,257112500,294179.0618
527,Mayfield,c2016_250K_or_more,4,Pct_250K_or_more,0.0116959,0,0.4561403,0.4561403,0.0877193,-113.5981999,53.5548276,257112500,294179.0618
528,Michaels Park,c2016_Less_than_30K,38,Pct_less_than_30k,0.1283784,0,0.3885135,0.5168919,0.0945946,-113.4467236,53.47942448,218521500,281963.2258
529,Michaels Park,c2016_30K_to_60K,77,Pct_30K_to_60K,0.2601351,0,0.3885135,0.5168919,0.0945946,-113.4467236,53.47942448,218521500,281963.2258
530,Michaels Park,c2016_60K_to_100K,95,Pct_60K_to_100K,0.3209459,0,0.3885135,0.5168919,0.0945946,-113.4467236,53.47942448,218521500,281963.2258
531,Michaels Park,c2016_100K_to_125K,35,Pct_100K_to_125K,0.1182432,0,0.3885135,0.5168919,0.0945946,-113.4467236,53.47942448,218521500,281963.2258
532,Michaels Park,c2016_125K_to_150K,23,Pct_125K_150K,0.0777027,0,0.3885135,0.5168919,0.0945946,-113.4467236,53.47942448,218521500,281963.2258
533,Michaels Park,c2016_150K_to_200K,18,Pct_150K_to_200K,0.0608108,0,0.3885135,0.5168919,0.0945946,-113.4467236,53.47942448,218521500,281963.2258
534,Michaels Park,c2016_200K_to_250K,7,Pct_200K_to_250K,0.0236486,0,0.3885135,0.5168919,0.0945946,-113.4467236,53.47942448,218521500,281963.2258
535,Michaels Park,c2016_250K_or_more,3,Pct_250K_or_more,0.0101351,0,0.3885135,0.5168919,0.0945946,-113.4467236,53.47942448,218521500,281963.2258
536,McKernan,c2016_Less_than_30K,114,Pct_less_than_30k,0.1360382,0,0.2625298,0.3257757,0.4116945,-113.5213158,53.5125028,506612000,538376.1955
537,McKernan,c2016_30K_to_60K,106,Pct_30K_to_60K,0.1264917,0,0.2625298,0.3257757,0.4116945,-113.5213158,53.5125028,506612000,538376.1955
538,McKernan,c2016_60K_to_100K,106,Pct_60K_to_100K,0.1264917,0,0.2625298,0.3257757,0.4116945,-113.5213158,53.5125028,506612000,538376.1955
539,McKernan,c2016_100K_to_125K,75,Pct_100K_to_125K,0.0894988,0,0.2625298,0.3257757,0.4116945,-113.5213158,53.5125028,506612000,538376.1955
540,McKernan,c2016_125K_to_150K,92,Pct_125K_150K,0.1097852,0,0.2625298,0.3257757,0.4116945,-113.5213158,53.5125028,506612000,538376.1955
541,McKernan,c2016_150K_to_200K,123,Pct_150K_to_200K,0.146778,0,0.2625298,0.3257757,0.4116945,-113.5213158,53.5125028,506612000,538376.1955
542,McKernan,c2016_200K_to_250K,107,Pct_200K_to_250K,0.127685,0,0.2625298,0.3257757,0.4116945,-113.5213158,53.5125028,506612000,538376.1955
543,McKernan,c2016_250K_or_more,115,Pct_250K_or_more,0.1372315,0,0.2625298,0.3257757,0.4116945,-113.5213158,53.5125028,506612000,538376.1955
544,Callingwood North,c2016_Less_than_30K,126,Pct_less_than_30k,0.1911988,1,0.5660091,0.4112291,0.0227618,-113.6233038,53.50801295,170632500,168943.0693
545,Callingwood North,c2016_30K_to_60K,247,Pct_30K_to_60K,0.3748103,1,0.5660091,0.4112291,0.0227618,-113.6233038,53.50801295,170632500,168943.0693
546,Callingwood North,c2016_60K_to_100K,207,Pct_60K_to_100K,0.3141123,1,0.5660091,0.4112291,0.0227618,-113.6233038,53.50801295,170632500,168943.0693
547,Callingwood North,c2016_100K_to_125K,50,Pct_100K_to_125K,0.0758725,1,0.5660091,0.4112291,0.0227618,-113.6233038,53.50801295,170632500,168943.0693
548,Callingwood North,c2016_125K_to_150K,14,Pct_125K_150K,0.0212443,1,0.5660091,0.4112291,0.0227618,-113.6233038,53.50801295,170632500,168943.0693
549,Callingwood North,c2016_150K_to_200K,8,Pct_150K_to_200K,0.0121396,1,0.5660091,0.4112291,0.0227618,-113.6233038,53.50801295,170632500,168943.0693
550,Callingwood North,c2016_200K_to_250K,5,Pct_200K_to_250K,0.0075873,1,0.5660091,0.4112291,0.0227618,-113.6233038,53.50801295,170632500,168943.0693
551,Callingwood North,c2016_250K_or_more,2,Pct_250K_or_more,0.0030349,1,0.5660091,0.4112291,0.0227618,-113.6233038,53.50801295,170632500,168943.0693
552,Inglewood,c2016_Less_than_30K,521,Pct_less_than_30k,0.2477413,1,0.5026153,0.319068,0.1783167,-113.5407262,53.56446449,449698000,292962.8664
553,Inglewood,c2016_30K_to_60K,536,Pct_30K_to_60K,0.254874,1,0.5026153,0.319068,0.1783167,-113.5407262,53.56446449,449698000,292962.8664
554,Inglewood,c2016_60K_to_100K,305,Pct_60K_to_100K,0.1450309,1,0.5026153,0.319068,0.1783167,-113.5407262,53.56446449,449698000,292962.8664
555,Inglewood,c2016_100K_to_125K,178,Pct_100K_to_125K,0.084641,1,0.5026153,0.319068,0.1783167,-113.5407262,53.56446449,449698000,292962.8664
556,Inglewood,c2016_125K_to_150K,188,Pct_125K_150K,0.0893961,1,0.5026153,0.319068,0.1783167,-113.5407262,53.56446449,449698000,292962.8664
557,Inglewood,c2016_150K_to_200K,180,Pct_150K_to_200K,0.085592,1,0.5026153,0.319068,0.1783167,-113.5407262,53.56446449,449698000,292962.8664
558,Inglewood,c2016_200K_to_250K,97,Pct_200K_to_250K,0.0461246,1,0.5026153,0.319068,0.1783167,-113.5407262,53.56446449,449698000,292962.8664
559,Inglewood,c2016_250K_or_more,98,Pct_250K_or_more,0.0466001,1,0.5026153,0.319068,0.1783167,-113.5407262,53.56446449,449698000,292962.8664
560,Wild Rose,c2016_Less_than_30K,32,Pct_less_than_30k,0.0365297,0,0.2625571,0.5684931,0.1689498,-113.3801404,53.47063258,983299500,367726.0658
561,Wild Rose,c2016_30K_to_60K,198,Pct_30K_to_60K,0.2260274,0,0.2625571,0.5684931,0.1689498,-113.3801404,53.47063258,983299500,367726.0658
562,Wild Rose,c2016_60K_to_100K,273,Pct_60K_to_100K,0.3116438,0,0.2625571,0.5684931,0.1689498,-113.3801404,53.47063258,983299500,367726.0658
563,Wild Rose,c2016_100K_to_125K,125,Pct_100K_to_125K,0.1426941,0,0.2625571,0.5684931,0.1689498,-113.3801404,53.47063258,983299500,367726.0658
564,Wild Rose,c2016_125K_to_150K,100,Pct_125K_150K,0.1141552,0,0.2625571,0.5684931,0.1689498,-113.3801404,53.47063258,983299500,367726.0658
565,Wild Rose,c2016_150K_to_200K,96,Pct_150K_to_200K,0.109589,0,0.2625571,0.5684931,0.1689498,-113.3801404,53.47063258,983299500,367726.0658
566,Wild Rose,c2016_200K_to_250K,34,Pct_200K_to_250K,0.0388128,0,0.2625571,0.5684931,0.1689498,-113.3801404,53.47063258,983299500,367726.0658
567,Wild Rose,c2016_250K_or_more,18,Pct_250K_or_more,0.0205479,0,0.2625571,0.5684931,0.1689498,-113.3801404,53.47063258,983299500,367726.0658
568,Crestwood,c2016_Less_than_30K,56,Pct_less_than_30k,0.109375,0,0.2871094,0.328125,0.3847656,-113.5694832,53.53488221,751200000,778445.5959
569,Crestwood,c2016_30K_to_60K,91,Pct_30K_to_60K,0.1777344,0,0.2871094,0.328125,0.3847656,-113.5694832,53.53488221,751200000,778445.5959
570,Crestwood,c2016_60K_to_100K,90,Pct_60K_to_100K,0.1757813,0,0.2871094,0.328125,0.3847656,-113.5694832,53.53488221,751200000,778445.5959
571,Crestwood,c2016_100K_to_125K,52,Pct_100K_to_125K,0.1015625,0,0.2871094,0.328125,0.3847656,-113.5694832,53.53488221,751200000,778445.5959
572,Crestwood,c2016_125K_to_150K,26,Pct_125K_150K,0.0507813,0,0.2871094,0.328125,0.3847656,-113.5694832,53.53488221,751200000,778445.5959
573,Crestwood,c2016_150K_to_200K,58,Pct_150K_to_200K,0.1132813,0,0.2871094,0.328125,0.3847656,-113.5694832,53.53488221,751200000,778445.5959
574,Crestwood,c2016_200K_to_250K,36,Pct_200K_to_250K,0.0703125,0,0.2871094,0.328125,0.3847656,-113.5694832,53.53488221,751200000,778445.5959
575,Crestwood,c2016_250K_or_more,103,Pct_250K_or_more,0.2011719,0,0.2871094,0.328125,0.3847656,-113.5694832,53.53488221,751200000,778445.5959
576,Larkspur,c2016_Less_than_30K,80,Pct_less_than_30k,0.0709849,0,0.2954747,0.5492458,0.1552795,-113.384012,53.47985232,647994000,257140.4762
577,Larkspur,c2016_30K_to_60K,253,Pct_30K_to_60K,0.2244898,0,0.2954747,0.5492458,0.1552795,-113.384012,53.47985232,647994000,257140.4762
578,Larkspur,c2016_60K_to_100K,339,Pct_60K_to_100K,0.3007986,0,0.2954747,0.5492458,0.1552795,-113.384012,53.47985232,647994000,257140.4762
579,Larkspur,c2016_100K_to_125K,186,Pct_100K_to_125K,0.1650399,0,0.2954747,0.5492458,0.1552795,-113.384012,53.47985232,647994000,257140.4762
580,Larkspur,c2016_125K_to_150K,94,Pct_125K_150K,0.0834073,0,0.2954747,0.5492458,0.1552795,-113.384012,53.47985232,647994000,257140.4762
581,Larkspur,c2016_150K_to_200K,105,Pct_150K_to_200K,0.0931677,0,0.2954747,0.5492458,0.1552795,-113.384012,53.47985232,647994000,257140.4762
582,Larkspur,c2016_200K_to_250K,40,Pct_200K_to_250K,0.0354925,0,0.2954747,0.5492458,0.1552795,-113.384012,53.47985232,647994000,257140.4762
583,Larkspur,c2016_250K_or_more,30,Pct_250K_or_more,0.0266193,0,0.2954747,0.5492458,0.1552795,-113.384012,53.47985232,647994000,257140.4762
584,Weinlos,c2016_Less_than_30K,28,Pct_less_than_30k,0.0858896,0,0.392638,0.493865,0.1134969,-113.414208,53.46010956,322927000,287046.2222
585,Weinlos,c2016_30K_to_60K,100,Pct_30K_to_60K,0.3067485,0,0.392638,0.493865,0.1134969,-113.414208,53.46010956,322927000,287046.2222
586,Weinlos,c2016_60K_to_100K,102,Pct_60K_to_100K,0.3128834,0,0.392638,0.493865,0.1134969,-113.414208,53.46010956,322927000,287046.2222
587,Weinlos,c2016_100K_to_125K,42,Pct_100K_to_125K,0.1288344,0,0.392638,0.493865,0.1134969,-113.414208,53.46010956,322927000,287046.2222
588,Weinlos,c2016_125K_to_150K,17,Pct_125K_150K,0.0521472,0,0.392638,0.493865,0.1134969,-113.414208,53.46010956,322927000,287046.2222
589,Weinlos,c2016_150K_to_200K,26,Pct_150K_to_200K,0.0797546,0,0.392638,0.493865,0.1134969,-113.414208,53.46010956,322927000,287046.2222
590,Weinlos,c2016_200K_to_250K,6,Pct_200K_to_250K,0.0184049,0,0.392638,0.493865,0.1134969,-113.414208,53.46010956,322927000,287046.2222
591,Weinlos,c2016_250K_or_more,5,Pct_250K_or_more,0.0153374,0,0.392638,0.493865,0.1134969,-113.414208,53.46010956,322927000,287046.2222
592,Rhatigan Ridge,c2016_Less_than_30K,22,Pct_less_than_30k,0.044,0,0.128,0.452,0.42,-113.5884994,53.47484921,701389500,615794.1176
593,Rhatigan Ridge,c2016_30K_to_60K,42,Pct_30K_to_60K,0.084,0,0.128,0.452,0.42,-113.5884994,53.47484921,701389500,615794.1176
594,Rhatigan Ridge,c2016_60K_to_100K,114,Pct_60K_to_100K,0.228,0,0.128,0.452,0.42,-113.5884994,53.47484921,701389500,615794.1176
595,Rhatigan Ridge,c2016_100K_to_125K,62,Pct_100K_to_125K,0.124,0,0.128,0.452,0.42,-113.5884994,53.47484921,701389500,615794.1176
596,Rhatigan Ridge,c2016_125K_to_150K,50,Pct_125K_150K,0.1,0,0.128,0.452,0.42,-113.5884994,53.47484921,701389500,615794.1176
597,Rhatigan Ridge,c2016_150K_to_200K,75,Pct_150K_to_200K,0.15,0,0.128,0.452,0.42,-113.5884994,53.47484921,701389500,615794.1176
598,Rhatigan Ridge,c2016_200K_to_250K,54,Pct_200K_to_250K,0.108,0,0.128,0.452,0.42,-113.5884994,53.47484921,701389500,615794.1176
599,Rhatigan Ridge,c2016_250K_or_more,81,Pct_250K_or_more,0.162,0,0.128,0.452,0.42,-113.5884994,53.47484921,701389500,615794.1176
600,Ramsay Heights,c2016_Less_than_30K,69,Pct_less_than_30k,0.0715768,0,0.276971,0.4595436,0.2634855,-113.5794207,53.4833151,513752500,424238.2329
601,Ramsay Heights,c2016_30K_to_60K,198,Pct_30K_to_60K,0.2053942,0,0.276971,0.4595436,0.2634855,-113.5794207,53.4833151,513752500,424238.2329
602,Ramsay Heights,c2016_60K_to_100K,239,Pct_60K_to_100K,0.2479253,0,0.276971,0.4595436,0.2634855,-113.5794207,53.4833151,513752500,424238.2329
603,Ramsay Heights,c2016_100K_to_125K,118,Pct_100K_to_125K,0.1224066,0,0.276971,0.4595436,0.2634855,-113.5794207,53.4833151,513752500,424238.2329
604,Ramsay Heights,c2016_125K_to_150K,86,Pct_125K_150K,0.0892116,0,0.276971,0.4595436,0.2634855,-113.5794207,53.4833151,513752500,424238.2329
605,Ramsay Heights,c2016_150K_to_200K,105,Pct_150K_to_200K,0.1089212,0,0.276971,0.4595436,0.2634855,-113.5794207,53.4833151,513752500,424238.2329
606,Ramsay Heights,c2016_200K_to_250K,72,Pct_200K_to_250K,0.0746888,0,0.276971,0.4595436,0.2634855,-113.5794207,53.4833151,513752500,424238.2329
607,Ramsay Heights,c2016_250K_or_more,77,Pct_250K_or_more,0.0798755,0,0.276971,0.4595436,0.2634855,-113.5794207,53.4833151,513752500,424238.2329
608,Menisa,c2016_Less_than_30K,235,Pct_less_than_30k,0.299363,1,0.5363057,0.3898089,0.0738854,-113.4468409,53.44215756,292198500,332421.5017
609,Menisa,c2016_30K_to_60K,186,Pct_30K_to_60K,0.2369427,1,0.5363057,0.3898089,0.0738854,-113.4468409,53.44215756,292198500,332421.5017
610,Menisa,c2016_60K_to_100K,175,Pct_60K_to_100K,0.2229299,1,0.5363057,0.3898089,0.0738854,-113.4468409,53.44215756,292198500,332421.5017
611,Menisa,c2016_100K_to_125K,80,Pct_100K_to_125K,0.1019108,1,0.5363057,0.3898089,0.0738854,-113.4468409,53.44215756,292198500,332421.5017
612,Menisa,c2016_125K_to_150K,51,Pct_125K_150K,0.0649682,1,0.5363057,0.3898089,0.0738854,-113.4468409,53.44215756,292198500,332421.5017
613,Menisa,c2016_150K_to_200K,40,Pct_150K_to_200K,0.0509554,1,0.5363057,0.3898089,0.0738854,-113.4468409,53.44215756,292198500,332421.5017
614,Menisa,c2016_200K_to_250K,13,Pct_200K_to_250K,0.0165605,1,0.5363057,0.3898089,0.0738854,-113.4468409,53.44215756,292198500,332421.5017
615,Menisa,c2016_250K_or_more,5,Pct_250K_or_more,0.0063694,1,0.5363057,0.3898089,0.0738854,-113.4468409,53.44215756,292198500,332421.5017
616,Quesnell Heights,c2016_Less_than_30K,0,Pct_less_than_30k,0,0,0.0212766,0.4042553,0.5744681,-113.5735975,53.50928373,114428500,829192.029
617,Quesnell Heights,c2016_30K_to_60K,1,Pct_30K_to_60K,0.0212766,0,0.0212766,0.4042553,0.5744681,-113.5735975,53.50928373,114428500,829192.029
618,Quesnell Heights,c2016_60K_to_100K,9,Pct_60K_to_100K,0.1914894,0,0.0212766,0.4042553,0.5744681,-113.5735975,53.50928373,114428500,829192.029
619,Quesnell Heights,c2016_100K_to_125K,2,Pct_100K_to_125K,0.0425532,0,0.0212766,0.4042553,0.5744681,-113.5735975,53.50928373,114428500,829192.029
620,Quesnell Heights,c2016_125K_to_150K,8,Pct_125K_150K,0.1702128,0,0.0212766,0.4042553,0.5744681,-113.5735975,53.50928373,114428500,829192.029
621,Quesnell Heights,c2016_150K_to_200K,10,Pct_150K_to_200K,0.212766,0,0.0212766,0.4042553,0.5744681,-113.5735975,53.50928373,114428500,829192.029
622,Quesnell Heights,c2016_200K_to_250K,5,Pct_200K_to_250K,0.106383,0,0.0212766,0.4042553,0.5744681,-113.5735975,53.50928373,114428500,829192.029
623,Quesnell Heights,c2016_250K_or_more,12,Pct_250K_or_more,0.2553191,0,0.0212766,0.4042553,0.5744681,-113.5735975,53.50928373,114428500,829192.029
624,Blue Quill Estates,c2016_Less_than_30K,34,Pct_less_than_30k,0.1033435,0,0.3556231,0.4832827,0.1610942,-113.5405993,53.45787976,180181000,492297.8142
625,Blue Quill Estates,c2016_30K_to_60K,83,Pct_30K_to_60K,0.2522796,0,0.3556231,0.4832827,0.1610942,-113.5405993,53.45787976,180181000,492297.8142
626,Blue Quill Estates,c2016_60K_to_100K,73,Pct_60K_to_100K,0.2218845,0,0.3556231,0.4832827,0.1610942,-113.5405993,53.45787976,180181000,492297.8142
627,Blue Quill Estates,c2016_100K_to_125K,50,Pct_100K_to_125K,0.1519757,0,0.3556231,0.4832827,0.1610942,-113.5405993,53.45787976,180181000,492297.8142
628,Blue Quill Estates,c2016_125K_to_150K,36,Pct_125K_150K,0.1094225,0,0.3556231,0.4832827,0.1610942,-113.5405993,53.45787976,180181000,492297.8142
629,Blue Quill Estates,c2016_150K_to_200K,23,Pct_150K_to_200K,0.0699088,0,0.3556231,0.4832827,0.1610942,-113.5405993,53.45787976,180181000,492297.8142
630,Blue Quill Estates,c2016_200K_to_250K,9,Pct_200K_to_250K,0.0273556,0,0.3556231,0.4832827,0.1610942,-113.5405993,53.45787976,180181000,492297.8142
631,Blue Quill Estates,c2016_250K_or_more,21,Pct_250K_or_more,0.0638298,0,0.3556231,0.4832827,0.1610942,-113.5405993,53.45787976,180181000,492297.8142
632,Miller,c2016_Less_than_30K,53,Pct_less_than_30k,0.0825545,1,0.4906542,0.453271,0.0560748,-113.4127639,53.61083661,344231500,297778.1142
633,Miller,c2016_30K_to_60K,262,Pct_30K_to_60K,0.4080997,1,0.4906542,0.453271,0.0560748,-113.4127639,53.61083661,344231500,297778.1142
634,Miller,c2016_60K_to_100K,192,Pct_60K_to_100K,0.2990654,1,0.4906542,0.453271,0.0560748,-113.4127639,53.61083661,344231500,297778.1142
635,Miller,c2016_100K_to_125K,51,Pct_100K_to_125K,0.0794393,1,0.4906542,0.453271,0.0560748,-113.4127639,53.61083661,344231500,297778.1142
636,Miller,c2016_125K_to_150K,48,Pct_125K_150K,0.0747664,1,0.4906542,0.453271,0.0560748,-113.4127639,53.61083661,344231500,297778.1142
637,Miller,c2016_150K_to_200K,22,Pct_150K_to_200K,0.0342679,1,0.4906542,0.453271,0.0560748,-113.4127639,53.61083661,344231500,297778.1142
638,Miller,c2016_200K_to_250K,10,Pct_200K_to_250K,0.0155763,1,0.4906542,0.453271,0.0560748,-113.4127639,53.61083661,344231500,297778.1142
639,Miller,c2016_250K_or_more,4,Pct_250K_or_more,0.0062305,1,0.4906542,0.453271,0.0560748,-113.4127639,53.61083661,344231500,297778.1142
640,Canora,c2016_Less_than_30K,120,Pct_less_than_30k,0.2764977,1,0.624424,0.3456221,0.0299539,-113.584224,53.54619838,273935000,246344.4245
641,Canora,c2016_30K_to_60K,151,Pct_30K_to_60K,0.3479263,1,0.624424,0.3456221,0.0299539,-113.584224,53.54619838,273935000,246344.4245
642,Canora,c2016_60K_to_100K,97,Pct_60K_to_100K,0.2235023,1,0.624424,0.3456221,0.0299539,-113.584224,53.54619838,273935000,246344.4245
643,Canora,c2016_100K_to_125K,32,Pct_100K_to_125K,0.0737327,1,0.624424,0.3456221,0.0299539,-113.584224,53.54619838,273935000,246344.4245
644,Canora,c2016_125K_to_150K,21,Pct_125K_150K,0.0483871,1,0.624424,0.3456221,0.0299539,-113.584224,53.54619838,273935000,246344.4245
645,Canora,c2016_150K_to_200K,7,Pct_150K_to_200K,0.016129,1,0.624424,0.3456221,0.0299539,-113.584224,53.54619838,273935000,246344.4245
646,Canora,c2016_200K_to_250K,3,Pct_200K_to_250K,0.0069124,1,0.624424,0.3456221,0.0299539,-113.584224,53.54619838,273935000,246344.4245
647,Canora,c2016_250K_or_more,3,Pct_250K_or_more,0.0069124,1,0.624424,0.3456221,0.0299539,-113.584224,53.54619838,273935000,246344.4245
648,Falconer Heights,c2016_Less_than_30K,39,Pct_less_than_30k,0.0904872,0,0.2737819,0.4477958,0.2784223,-113.5895186,53.46662481,310584000,453407.2993
649,Falconer Heights,c2016_30K_to_60K,79,Pct_30K_to_60K,0.1832947,0,0.2737819,0.4477958,0.2784223,-113.5895186,53.46662481,310584000,453407.2993
650,Falconer Heights,c2016_60K_to_100K,88,Pct_60K_to_100K,0.2041763,0,0.2737819,0.4477958,0.2784223,-113.5895186,53.46662481,310584000,453407.2993
651,Falconer Heights,c2016_100K_to_125K,53,Pct_100K_to_125K,0.1229698,0,0.2737819,0.4477958,0.2784223,-113.5895186,53.46662481,310584000,453407.2993
652,Falconer Heights,c2016_125K_to_150K,52,Pct_125K_150K,0.1206497,0,0.2737819,0.4477958,0.2784223,-113.5895186,53.46662481,310584000,453407.2993
653,Falconer Heights,c2016_150K_to_200K,53,Pct_150K_to_200K,0.1229698,0,0.2737819,0.4477958,0.2784223,-113.5895186,53.46662481,310584000,453407.2993
654,Falconer Heights,c2016_200K_to_250K,29,Pct_200K_to_250K,0.0672854,0,0.2737819,0.4477958,0.2784223,-113.5895186,53.46662481,310584000,453407.2993
